"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-06-14","0.00",",,E","0.0",",,E","63","H,,S","73",",,E","56",",,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-06-15","0.00",",,E","0.0",",,E","65","H,,S","76",",,E","53",",,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-06-16","0.00",",,E","0.0",",,E","67","H,,S","78",",,E","51",",,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-06-17","0.00",",,E","0.0",",,E","70","H,,S","83",",,E","51",",,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-06-18","0.00",",,E","0.0",",,E","68","H,,S","77",",,E","57",",,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-06-19","0.00",",,E","0.0",",,E","64","H,,S","68",",,E","60",",,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-06-20","0.00",",,E","0.0",",,E","65","H,,S","73",",,E","56",",,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-06-21","0.00",",,E","0.0",",,E","65","H,,S","76",",,E","49",",,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-06-22","0.00",",,E","0.0",",,E","66","H,,S","74",",,E","51",",,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-06-23","0.00",",,E","0.0",",,E","65","H,,S","76",",,E","47",",,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-06-24","0.00",",,E","0.0",",,E","69","H,,S","81",",,E","52",",,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-06-25","0.00",",,E","0.0",",,E","72","H,,S","84",",,E","60",",,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-06-26","0.00",",,E","0.0",",,E","76","H,,S","87",",,E","62",",,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-06-27","0.15",",,E","0.0",",,E","75","H,,S","87",",,E","64",",,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-06-28","0.17",",,E","0.0",",,E","65","H,,S","72",",,E","56",",,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-06-29","0.00",",,E","0.0",",,E","64","H,,S","74",",,E","53",",,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-06-30","0.06",",,E","0.0",",,E","60","H,,S","63",",,E","54",",,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-01",,,,,"62","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-02",,,,,"61","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-03",,,,,"63","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-04",,,,,"62","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-05",,,,,"65","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-06",,,,,"57","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-07",,,,,"57","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-08",,,,,"58","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-09",,,,,"53","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-10",,,,,"55","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-11",,,,,"56","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-12",,,,,"58","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-13",,,,,"61","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-14",,,,,"60","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-15",,,,,"62","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-16",,,,,"62","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-17",,,,,"63","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-18",,,,,"68","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-19",,,,,"70","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-20",,,,,"62","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-21",,,,,"58","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-22",,,,,"59","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-23",,,,,"63","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-24",,,,,"64","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-25",,,,,"65","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-26",,,,,"65","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-27",,,,,"65","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-28",,,,,"65","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-29",,,,,"61","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-30",,,,,"60","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-07-31",,,,,"66","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-01",,,,,"71","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-02",,,,,"65","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-03",,,,,"61","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-04",,,,,"60","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-05",,,,,"70","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-06",,,,,"76","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-07",,,,,"76","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-08",,,,,"79","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-09",,,,,"76","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-10",,,,,"78","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-11",,,,,"77","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-12",,,,,"76","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-14",,,,,"74","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-15",,,,,"75","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-16",,,,,"76","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-17",,,,,"73","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-18",,,,,"69","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-19",,,,,"69","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-20",,,,,"74","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-21",,,,,"73","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-22",,,,,"67","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-23",,,,,"63","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-24",,,,,"58","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-25",,,,,"60","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-26",,,,,"62","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-27",,,,,"60","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-28",,,,,"61","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-29",,,,,"62","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-30",,,,,"62","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-08-31",,,,,"61","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-09-01",,,,,"59","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-09-02",,,,,"58","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-09-03",,,,,"57","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-09-04",,,,,"63","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-09-05",,,,,"59","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-09-06",,,,,"55","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-09-07",,,,,"58","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-09-08",,,,,"62","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-09-09",,,,,"63","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-09-10",,,,,"57","H,,S",,,,
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2020-09-11",,,,,"60","H,,S",,,,
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-01","0.00",",,E","0.0",",,E",,,"40",",,E","26",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-02","0.00",",,E","0.0",",,E",,,"36",",,E","25",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-03","0.23",",,E","0.0",",,E",,,"46",",,E","35",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-04","0.19",",,E","0.0",",,E",,,"44",",,E","34",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-05","0.00",",,E","0.0",",,E",,,"42",",,E","27",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-06","0.02",",,E","0.0",",,E",,,"43",",,E","33",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-07","0.00",",,E","0.0",",,E",,,"46",",,E","31",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-08","0.07",",,E","0.0",",,E",,,"50",",,E","44",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-09","0.33",",,E","0.0",",,E",,,"52",",,E","42",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-10","0.00",",,E","0.0",",,E",,,"52",",,E","40",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-11","0.00",",,E","0.0",",,E",,,"43",",,E","35",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-12","0.11",",,E","0.0",",,E",,,"46",",,E","41",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-13","0.02",",,E","0.0",",,E",,,"46",",,E","39",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-14","0.05",",,E","0.0",",,E",,,"53",",,E","39",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-15","0.01",",,E","0.0",",,E",,,"57",",,E","43",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-16","0.00",",,E","0.0",",,E",,,"48",",,E","39",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-17","0.03",",,E","0.0",",,E",,,"50",",,E","38",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-18","0.00",",,E","0.0",",,E",,,"46",",,E","35",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-19","0.00",",,E","0.0",",,E",,,"44",",,E","26",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-20","0.00",",,E","0.0",",,E",,,"44",",,E","26",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-21","0.00",",,E","0.0",",,E",,,"41",",,E","35",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-22","0.00",",,E","0.0",",,E",,,"46",",,E","40",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-23","0.00",",,E","0.0",",,E",,,"43",",,E","36",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-24","0.00",",,E","0.0",",,E",,,"36",",,E","29",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-25","0.00",",,E","0.0",",,E",,,"38",",,E","35",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-26","0.00",",,E","0.0",",,E",,,"36",",,E","32",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-27","0.22",",,E","0.0",",,E",,,"45",",,E","35",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-28","0.46",",,E","0.0",",,E",,,"44",",,E","33",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-29","0.93",",,E","0.0",",,E",,,"40",",,E","33",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-30","0.13",",,E","0.0",",,E",,,"47",",,E","38",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-01-31","0.06",",,E","0.0",",,E",,,"54",",,E","47",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-01","0.11",",,E","0.0",",,E",,,"54",",,E","46",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-02","0.08",",,E","0.0",",,E",,,"47",",,E","40",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-03","0.12",",,E","0.0",",,E",,,"48",",,E","41",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-04","0.01",",,E","0.0",",,E",,,"45",",,E","37",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-05","0.00",",,E","0.0",",,E",,,"44",",,E","29",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-06","0.00",",,E","0.0",",,E",,,"45",",,E","38",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-07","0.00",",,E","0.0",",,E",,,"43",",,E","41",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-08","0.00",",,E","0.0",",,E",,,"46",",,E","33",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-09","0.40",",,E","0.0",",,E",,,"54",",,E","42",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-10","0.54",",,E","0.0",",,E",,,"47",",,E","34",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-11","0.38",",,E","0.0",",,E",,,"43",",,E","34",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-12","0.07",",,E","0.0",",,E",,,"42",",,E","35",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-13","0.25",",,E","0.0",",,E",,,"40",",,E","33",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-14","0.00",",,E","0.0",",,E",,,"42",",,E","36",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-15","0.00",",,E","0.0",",,E",,,"51",",,E","40",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-16","0.33",",,E","0.0",",,E",,,"64",",,E","47",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-17","0.06",",,E","0.0",",,E",,,"51",",,E","41",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-18","0.13",",,E","0.0",",,E",,,"46",",,E","39",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-19","0.11",",,E","0.0",",,E",,,"45",",,E","36",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-20","0.30",",,E","0.0",",,E",,,"47",",,E","34",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-21","0.08",",,E","0.0",",,E",,,"46",",,E","38",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-22","0.27",",,E","0.0",",,E",,,"48",",,E","40",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-23","0.40",",,E","0.0",",,E",,,"45",",,E","37",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-24","0.63",",,E","0.0",",,E",,,"49",",,E","33",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-25","0.03",",,E","0.0",",,E",,,"49",",,E","35",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-26","0.02",",,E","0.0",",,E",,,"43",",,E","32",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-27","0.01",",,E","0.0",",,E",,,"42",",,E","32",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-28","0.33",",,E","0.0",",,E",,,"47",",,E","34",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-02-29","0.14",",,E","0.0",",,E",,,"54",",,E","34",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-01","0.11",",,E","0.0",",,E",,,"48",",,E","34",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-02","0.07",",,E","0.0",",,E",,,"49",",,E","36",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-03","0.14",",,E","0.0",",,E",,,"47",",,E","31",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-04","0.01",",,E","0.0",",,E",,,"45",",,E","29",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-05","0.04",",,E","0.0",",,E",,,"50",",,E","29",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-06","0.13",",,E","0.0",",,E",,,"43",",,E","37",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-07","0.00",",,E","0.0",",,E",,,"49",",,E","31",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-08","0.01",",,E","0.0",",,E",,,"54",",,E","33",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-09","0.05",",,E","0.0",",,E",,,"52",",,E","37",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-10","0.42",",,E","0.0",",,E",,,"52",",,E","40",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-11","0.11",",,E","0.0",",,E",,,"55",",,E","43",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-12","0.09",",,E","0.0",",,E",,,"52",",,E","38",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-13","0.20",",,E","0.0",",,E",,,"48",",,E","30",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-14","0.00",",,E","0.0",",,E",,,"47",",,E","25",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-15","0.00",",,E","0.0",",,E",,,"57",",,E","36",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-16","0.00",",,E","0.0",",,E",,,"55",",,E","34",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-17","0.00",",,E","0.0",",,E",,,"54",",,E","31",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-18","0.04",",,E","0.0",",,E",,,"57",",,E","44",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-19","0.00",",,E","0.0",",,E",,,"51",",,E","38",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-20","0.00",",,E","0.0",",,E",,,"49",",,E","34",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-21","0.00",",,E","0.0",",,E",,,"46",",,E","27",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-22","0.00",",,E","0.0",",,E",,,"45",",,E","26",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-23","0.00",",,E","0.0",",,E",,,"45",",,E","24",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-24","0.00",",,E","0.0",",,E",,,"47",",,E","25",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-25","0.00",",,E","0.0",",,E",,,"52",",,E","22",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-26","0.00",",,E","0.0",",,E",,,"52",",,E","30",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-27","0.00",",,E","0.0",",,E",,,"59",",,E","30",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-28","0.08",",,E","0.0",",,E",,,"56",",,E","31",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-29","0.08",",,E","0.0",",,E",,,"42",",,E","24",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-30","0.08",",,E","0.8",",,E",,,"47",",,E","24",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-03-31","0.00",",,E","0.0",",,E",,,"45",",,E","25",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-01","0.00",",,E","0.0",",,E",,,"47",",,E","27",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-02","0.05",",,E","0.0",",,E",,,"50",",,E","40",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-03","0.00",",,E","0.0",",,E",,,"49",",,E","30",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-04","0.00",",,E","0.0",",,E",,,"56",",,E","27",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-05","0.00",",,E","0.0",",,E",,,"63",",,E","30",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-06","0.00",",,E","0.0",",,E",,,"72",",,E","40",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-07","0.00",",,E","0.0",",,E",,,"65",",,E","39",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-08","0.00",",,E","0.0",",,E",,,"72",",,E","36",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-09","0.00",",,E","0.0",",,E",,,"62",",,E","35",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-10","0.00",",,E","0.0",",,E",,,"55",",,E","30",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-11","0.00",",,E","0.0",",,E",,,"62",",,E","31",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-12","0.00",",,E","0.0",",,E",,,"72",",,E","35",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-13","0.00",",,E","0.0",",,E",,,"52",",,E","35",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-14","0.00",",,E","0.0",",,E",,,"51",",,E","29",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-15","0.00",",,E","0.0",",,E",,,"61",",,E","42",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-16","0.00",",,E","0.0",",,E",,,"63",",,E","37",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-17","0.00",",,E","0.0",",,E",,,"61",",,E","35",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-18","0.00",",,E","0.0",",,E",,,"61",",,E","32",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-19","0.00",",,E","0.0",",,E",,,"57",",,E","35",",,E"
"GME00122974","GRAMBEK, GM","53.5744","10.6806","27.0","2020-04-20","0.00",",,E","0.0",",,E",,,"62",",,E","35",",,E"
